Unnamed: 0,FILENAME,real,LR,match,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.0,dummy,dummy,dummy,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,8,8,R,8,2.578250172871476,1.367065565553916,3.0332893911411194,3.0738268051493085,2.852554616500479,1.2435919812493494,1.4384247989372252,2.328747332754117,2.295033656901222,2.1050461137422927,0.8119271044429385,1.90318787017749,0.2908030310080408,0.3459848291892021,0.316720630782988,-0.4387486600725232,-0.4594344831478916,0.7722820527366899
,8,8,R,8,2.561031499160873,0.9313948213530686,3.054859758937226,3.0877738035018814,2.8837876504022244,1.2138710580547012,0.8162139964895134,2.449426826049706,2.3669434080599108,2.1488992625003385,0.8333362719475759,1.2911533625448175,0.1855294244573278,0.2573810997440096,0.3163669663474291,-0.4387486600725232,-0.4594344831478916,0.7722820527366899
,8,8,R,8,2.539086447437641,1.0033322086038547,2.9967727247635056,3.032020164366497,2.8648024016886136,1.4301872364818755,1.0638442115860736,2.193539657080218,2.326346657696761,1.998634272922704,0.845247049771477,1.7479008825043774,0.1769406306617854,0.2277036433102093,0.4861672156307328,-0.4333019543516461,-0.3278449382275917,0.8395040874430514
,8,8,R,8,2.479103687680257,0.7943405815865671,3.0101565046098377,2.993446275808428,2.8259126346005448,1.2856307590610851,0.9456574387835928,2.1169947176440664,2.2616257971581413,1.945421992002149,0.9085631095119509,1.9916766642603267,0.1645300287441061,0.1820332711279708,0.4729688757544509,-0.6025491260275477,-0.1406745737235621,0.7855859055705698
,8,8,L,8,2.520827589733972,0.749158024464768,2.954436161870487,2.9674662935797107,2.732347063218123,1.327683562221263,0.9177500190458366,2.165338659051918,2.2995590514797097,1.8841555915537704,0.8811926624302356,2.0233467800488265,0.13660557731192,0.1009119745043122,0.5366078335188171,-0.5007451322793691,-0.1814189320507444,0.8463695904225791
,8,8,L,8,2.6954792864973536,2.626315820198738,3.058854440689536,2.9890038049513503,1.0203797459830573,1.1857505419693637,1.898586509597546,2.116592988995796,2.1268443343936907,0.8748009435753958,0.7858427753928483,0.4643200070698646,0.0839523014919151,0.113969568308338,1.368817819367244,-0.3822044652781265,-0.146702126524679,0.912358609755286
,8,8,R,8,2.66314809422012,0.5449089335554269,3.0172658529700147,3.1097482418993065,2.794310042002308,1.3096346757783943,0.6586668576653444,2.314926836981732,2.338395719155033,1.9381493204450253,0.7743023750488107,1.9737208407010136,0.1029881597940022,0.1462574511485095,0.5602026624240733,-0.2426354180639218,0.3272051932252666,-0.9132714905368292
,8,8,R,8,2.4931138510483795,0.7420389194857278,2.9919319052071707,2.9829029455554497,2.8433716926361288,1.30038628867984,0.9834444899505728,2.200922536274624,2.304655742538288,1.95607103166375,0.8736802933812577,2.101841103624524,0.1196210991509915,0.0753415908014462,0.4497587441350643,-0.5104936995578289,-0.0497250585307821,0.85844254395147
,8,8,R,8,2.3281296882875697,0.9045889281198808,3.07352996048824,3.03195884213964,2.858910066879788,1.2632095973266728,1.0266706451053658,2.15919743337949,2.2370001095682968,1.9921152347391788,1.0082205724274051,1.8229306041811213,0.1260596345678873,0.1476171061075435,0.4015293670982356,-0.464906727890371,-0.0505038951431815,0.8839180340606447
,8,8,L,8,2.8316713419858783,1.0513818910867676,3.0020498155829625,3.010024351807909,2.3196245423506747,1.9759990463301755,1.010927288000511,2.205800264473194,2.281989025389889,1.4898634085477511,0.6397264752782545,1.4424349700852923,0.0445968250093081,0.1154715527155237,0.8471728469879704,-0.5069750098648753,-0.0923338359731204,0.8570010514036714
,8,8,L,8,2.6145788365446525,0.6617782278726247,3.0363458914927044,3.0021862772411465,2.750786039712144,1.299247902252067,0.8830595455393103,2.302739727739936,2.336162170645374,1.7778297793488398,0.8374915194990151,2.149005913208794,0.086398207430049,0.1136882271061787,0.6068160929835359,-0.6688959393254593,0.0780792352430266,0.7392441108171073
,8,8,L,8,2.5385384014845016,0.7629484731230693,3.0335814981460505,2.991937574737437,2.932647827006528,1.304956160955666,0.8488036433623054,2.247224468137258,2.361308250542034,2.046356698050956,0.8181279879331745,1.8256716030599287,0.0791300118316857,0.0810589028559661,0.3552692329131557,-0.4758727157645235,-0.0536221689504964,0.8778780219301208
,8,8,L,8,2.4047756171689096,0.8423419263846483,3.022686768733534,3.007996125411936,2.9006872690921304,1.274626189057502,1.0774421486843937,2.1837158854347387,2.3555453411205565,2.015759881649604,0.8975313729959445,2.037078485728373,0.1213219346386529,0.1150398642868363,0.2786286372381598,-0.4536923784033185,-0.0333366695329559,0.8905346103567174
,8,8,L,8,2.086028164645672,0.9943354076913,3.1246313759567577,3.07921069524395,2.9374095185706617,1.0493288890200958,1.1682649919022434,2.1893724605228937,2.2730345000810805,2.0743691188215885,1.238291849516466,1.925193442439092,0.1825526015954003,0.1769872972325444,0.3126378883812128,-0.3500104679312832,-0.1279677562825525,0.927963860120928
,8,8,L,8,2.767898920074856,3.0906097337319367,3.103202286922852,2.688917522743687,0.8098263317638483,0.4819496175834523,2.2450495760683222,2.3514338609955945,1.1855742750732126,0.7277450029996352,0.6018345317895863,0.3082777117689582,0.3166849394701597,0.5074491087204318,1.2697801999332436,-0.3654929122397196,-0.1885441193410676,0.9115185385741916
,8,8,L,8,2.209418123658934,0.9016837283000833,3.085934626839032,3.0052356346958176,2.927480254432046,1.1133110704646456,0.9994238163944476,2.157794305939837,2.297319263572719,2.054500155333623,1.1080692296993462,1.9258227430561363,0.1346356405518421,0.084754005481865,0.2253368385127084,0.6693307600910048,0.1708362746724276,-0.7230569139784535
,8,8,L,8,2.1603839413313675,0.8800588150899141,3.0446357337187675,2.993899840996089,2.963951462855004,0.9468922943924726,1.1541591019077106,2.273890517663199,2.3789933360217828,2.0965470918112485,1.1726725873954194,2.1784702763431207,0.1075387989954974,0.0417285679535732,0.1879341874842514,-0.2464904357075295,-0.1801112317212124,0.952261733617696
,8,8,L,8,2.4643796272464904,1.9570534825300645,3.057349398608205,3.062974750293996,2.8227647346048745,1.377577621452272,1.670890192567778,2.227950000902525,2.464878743177219,1.5860158811330232,0.8919681894186184,1.3414444597166844,0.1158238435125281,0.0659566038140045,0.4526784810235212,-0.1616575960190353,-0.1641850010851799,0.9730930618743542
,8,8,L,8,2.652100461190906,1.3573421322681225,3.0673682719277737,3.061261550050157,2.632883479905257,1.9217525527952064,1.1591899729755497,2.128828875736344,2.215946114588457,1.5396701197505034,0.699114648841794,1.234726055580893,0.037600180310179,0.1091039233879484,0.4448848333297206,-0.2426650826462532,-0.0494330874997406,0.9688498477702984
,8,8,L,8,2.6500466560263267,2.917141428990124,3.1019697080825708,2.9341692549879097,0.9338653474449088,1.2507014512415668,2.016446491795513,2.0817096852626005,1.981521997774229,0.8707042123753219,0.7678743668564723,0.2619523173945526,0.1068614476360252,0.1103223801825428,1.5467662377406877,-0.3422437621906363,0.0225447705936105,0.9393406946153672
,8,8,L,8,2.6602752225339144,2.776473854526644,3.1129150861067,2.911175914574033,1.0550175242702668,1.3333695276285291,1.9286004968745176,2.028444265507241,2.032594036143106,0.9833365584736412,0.6770681286416811,0.3033771284712357,0.0949709713275469,0.140035234437301,1.64487993209188,-0.4581417016513437,0.1550993707837318,-0.8752430327574745
