,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,FILENAME,real,LR,match,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dummy,dummy,dummy,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,6,6,L,6,3.0429943507406363,3.095161576024556,3.090939068933055,3.04985432530648,3.0594096088949883,1.935453574871035,2.1343573661862427,2.0840429218277494,2.2455029801225543,2.3780710118353205,0.3718363675179378,0.0313101530740744,0.0476441832565149,0.0992141635850467,0.0918963420880335,-0.2780004565300081,-0.3122890555143131,0.908400402892406
2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,6,6,L,6,2.942215226942207,3.086441831237266,3.115176054389852,3.0634363461013008,3.0528888507241847,1.902757784327243,2.2069255884489096,2.2490876781017386,2.348899872132952,2.3526609979252955,0.4688834198768042,0.0282729616531583,0.0228007673698549,0.0985950721316282,0.1122457553748711,-0.2780004565300081,-0.3122890555143131,0.908400402892406
3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,6,6,L,6,2.920306351611357,3.0625491771382216,3.095532318872306,3.0875350111960307,3.070302689148815,1.913859815741128,2.233887992579573,2.332064436182307,2.463583917030272,2.455756285319475,0.493908300296186,0.0907446941516881,0.0406752372523323,0.0918945930417398,0.1091650892583366,-0.0744298008189254,-0.3867388506128964,0.9191807581627626
4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,6,6,L,6,2.914354313733844,3.060324171329913,3.084449954334019,3.093286074796068,3.070031362401,1.9095334678768825,2.2352448326593213,2.3283183814544657,2.443702232141292,2.447417429814157,0.5039347654311032,0.1045041179770914,0.0529261140518292,0.0879430108813403,0.1034839698842513,-0.0457730265826342,-0.4345340697948184,0.8994915075891586
5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,6,6,L,6,2.930338132524686,3.0645214928232054,3.09501437282749,3.0905683580998105,3.072403693316168,1.917740796372531,2.245371616980796,2.346951021494534,2.445760505074854,2.450652271641012,0.484741901820124,0.0933699641753569,0.0439359670041078,0.0871327118523937,0.1022640888617939,-0.0186438641061661,-0.4485653787359379,0.8935555423870837
6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,6,6,L,6,2.9262471310930214,3.066530054480713,3.097161240631696,3.0927935461766727,3.0762313608283707,1.910208805426716,2.238327421318054,2.358853691729787,2.456976347562521,2.4481672190232864,0.4897387158916397,0.0920806229705734,0.0420575599632569,0.0848316460948351,0.0985353767476144,-0.0427473239188934,-0.4321887173948951,0.9007694371226904
7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,6,6,L,6,2.9312618211058696,3.062940177920271,3.100884082635579,3.09123490412437,3.0763884206799244,1.9180371408842307,2.2408744347324974,2.3547565975981297,2.4598105863213164,2.4493880386147624,0.4771264014659718,0.0858882360053906,0.0362394173441158,0.0902951591609132,0.101648249622905,-0.0388692047130233,-0.4301385283853301,0.9019257349269282
8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,6,6,L,6,2.9164790811029606,3.064216234830872,3.1005268248416,3.087810223146806,3.0700902367004166,1.9215556824412665,2.239937803283468,2.3640924171600144,2.465413871233741,2.4558454215940406,0.5011820690642217,0.0971139493930017,0.0517013250934688,0.0896598610072424,0.1041146627032137,-0.0420935604144865,-0.4182234340981743,0.907368332785954
9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,6,6,L,6,2.925496724789055,3.0644008579733217,3.102059477958441,3.087368567669496,3.0696086136255163,1.919413048940038,2.247552186993805,2.355790407637733,2.465452748677179,2.465954197980506,0.4909678733677846,0.0942288960882125,0.0416463843010815,0.0935461577681872,0.1023132551622104,-0.0417341250762242,-0.4390070856412814,0.8975138113482547
