,FILENAME,real,LR,match,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
1,0,True,R,True,0.6294220685958862,0.6744974255561829,-4.9192494770977646e-05,0.6115015745162964,0.6554290056228638,-0.026156319305300713,0.6059405207633972,0.612241268157959,-0.05267798900604248,0.6193130612373352,0.5815656185150146,-0.07576770335435867,0.63837069272995,0.5624023675918579,-0.0936276987195015,0.6136818528175354,0.5361052751541138,-0.03876299411058426,0.620270311832428,0.47642260789871216,-0.06665901094675064,0.6264339685440063,0.44473451375961304,-0.08355499058961868,0.6342594027519226,0.417838990688324,-0.09346316754817963,0.6338146924972534,0.5387963652610779,-0.04081415385007858,0.6373383402824402,0.5369852781295776,-0.08124333620071411,0.6291748285293579,0.5794354677200317,-0.08940942585468292,0.6251018047332764,0.5905870795249939,-0.08552968502044678,0.6504265666007996,0.5552613735198975,-0.0461743026971817,0.6523720622062683,0.5626988410949707,-0.07879892736673355,0.6423147320747375,0.5979635119438171,-0.0801922008395195,0.6392436027526855,0.6018005609512329,-0.07587143033742905,0.6643852591514587,0.5777900815010071,-0.05537988618016243,0.6629550457000732,0.5851358771324158,-0.07168988138437271,0.652509331703186,0.6116459965705872,-0.07501116394996643,0.6484247446060181,0.6141339540481567,-0.07369288802146912
2,0,True,R,True,0.6308507323265076,0.6736509799957275,-2.7269608835922554e-05,0.6154671311378479,0.648777186870575,-0.021362412720918655,0.6106395721435547,0.6043031811714172,-0.04483075812458992,0.6259829998016357,0.576484739780426,-0.0656680315732956,0.6466227769851685,0.561529278755188,-0.08480715751647949,0.6200063228607178,0.5325274467468262,-0.03449025750160217,0.6250492334365845,0.47605058550834656,-0.061655543744564056,0.6312035322189331,0.44404593110084534,-0.0795307606458664,0.6386224031448364,0.4172828793525696,-0.0897434875369072,0.6397807002067566,0.5373502969741821,-0.03741179034113884,0.6413718461990356,0.5360049605369568,-0.0755985826253891,0.6337311267852783,0.5778567790985107,-0.08437744528055191,0.6294193267822266,0.5881217122077942,-0.08053094148635864,0.6558229923248291,0.5541449189186096,-0.0421614795923233,0.6568354964256287,0.5602162480354309,-0.06892967224121094,0.64666748046875,0.5934844017028809,-0.07285469025373459,0.6426985263824463,0.5967086553573608,-0.07038100808858871,0.6683845520019531,0.5769010782241821,-0.05107727646827698,0.667942464351654,0.5838751792907715,-0.06478680670261383,0.6571664810180664,0.6087112426757812,-0.06873318552970886,0.6520048379898071,0.6095405220985413,-0.06793393939733505
3,13,True,R,True,0.6344975829124451,0.668433427810669,-3.4664819395402446e-05,0.6202914118766785,0.6422281265258789,-0.02095956914126873,0.6164365410804749,0.5991472601890564,-0.04365476593375206,0.6317436099052429,0.5705280900001526,-0.06455383449792862,0.6528098583221436,0.5576272010803223,-0.08466628193855286,0.6259557604789734,0.5270029902458191,-0.03216834366321564,0.6315186023712158,0.46995776891708374,-0.05740724503993988,0.63796067237854,0.4373035430908203,-0.07444365322589874,0.6451885104179382,0.41029131412506104,-0.0836910754442215,0.6454824805259705,0.5338754057884216,-0.035296160727739334,0.6489412784576416,0.5281991362571716,-0.07155836373567581,0.6406462788581848,0.56955885887146,-0.08115358650684357,0.6355417966842651,0.5799370408058167,-0.07783018797636032,0.6614305377006531,0.5522449612617493,-0.040357332676649094,0.6636980772018433,0.5544233322143555,-0.06783787161111832,0.6527840495109558,0.5878863334655762,-0.07218848168849945,0.6485066413879395,0.5910714268684387,-0.06868676841259003,0.6738120913505554,0.5769733786582947,-0.04900037497282028,0.6739823222160339,0.5804078578948975,-0.06397343426942825,0.6625304222106934,0.6045548915863037,-0.06854309141635895,0.6569717526435852,0.6045845746994019,-0.06789836287498474
4,13,True,R,True,0.639139711856842,0.665962815284729,-4.198773967800662e-05,0.6247190833091736,0.6394051313400269,-0.023486891761422157,0.6221455335617065,0.5954945683479309,-0.04741831496357918,0.6386417746543884,0.5672932863235474,-0.06817756593227386,0.6601458787918091,0.5534774661064148,-0.08773250877857208,0.6315935254096985,0.5246070027351379,-0.03468548506498337,0.6377289295196533,0.4675949811935425,-0.06092121824622154,0.6448363661766052,0.4352332651615143,-0.07922209054231644,0.653072714805603,0.408271849155426,-0.08978338539600372,0.6513493061065674,0.5319783687591553,-0.03710709139704704,0.6566815376281738,0.5237776041030884,-0.07505735009908676,0.647808313369751,0.5646845698356628,-0.08669780939817429,0.6413290500640869,0.5778911709785461,-0.0847562924027443,0.6676598191261292,0.5507574081420898,-0.04141227528452873,0.6715773940086365,0.5506016612052917,-0.07055334746837616,0.6602200865745544,0.5839523673057556,-0.07591996341943741,0.6546708941459656,0.5901312232017517,-0.07274767756462097,0.6802375316619873,0.576239824295044,-0.04952647164463997,0.6811792254447937,0.5775386095046997,-0.06613793224096298,0.6696779727935791,0.6009804010391235,-0.07183149456977844,0.6632417440414429,0.6031808853149414,-0.07170379161834717
5,13,True,R,True,0.6460092067718506,0.663088321685791,-3.2588886824669316e-05,0.6317825317382812,0.6369651556015015,-0.025702662765979767,0.6299903392791748,0.5939503312110901,-0.04823850467801094,0.6468626856803894,0.5657950043678284,-0.06699434667825699,0.6686556339263916,0.551417887210846,-0.08429373055696487,0.6373926997184753,0.5241198539733887,-0.031001325696706772,0.6435415148735046,0.4656860828399658,-0.057385191321372986,0.6513660550117493,0.4339796304702759,-0.07571130245923996,0.6606736779212952,0.4073515832424164,-0.08557430654764175,0.6564903259277344,0.5304145216941833,-0.03188508003950119,0.6639235019683838,0.5223820209503174,-0.07108917832374573,0.6548730731010437,0.5643736124038696,-0.08378943800926208,0.6472631096839905,0.5790702700614929,-0.0822291299700737,0.6728495359420776,0.5471901297569275,-0.03516294062137604,0.6791848540306091,0.5478833913803101,-0.06522490829229355,0.6679433584213257,0.5829684138298035,-0.07005574554204941,0.6610987186431885,0.5900465846061707,-0.06557417660951614,0.6857640743255615,0.5705885887145996,-0.042570944875478745,0.689532995223999,0.5694906711578369,-0.05971680209040642,0.6785451173782349,0.5945201516151428,-0.06490213423967361,0.6713427901268005,0.5986098051071167,-0.06359884142875671
6,13,True,R,True,0.651892900466919,0.6614505052566528,-2.6891899324255064e-05,0.6385490298271179,0.6351609230041504,-0.025272537022829056,0.6383984684944153,0.5916060209274292,-0.046330664306879044,0.6564439535140991,0.5636640787124634,-0.06322544813156128,0.6775884628295898,0.5484032034873962,-0.07879842817783356,0.644795835018158,0.5234897136688232,-0.029740653932094574,0.6506660580635071,0.4660045802593231,-0.055349938571453094,0.6589056253433228,0.4345737099647522,-0.07330713421106339,0.6685329079627991,0.40829354524612427,-0.08298759907484055,0.6633423566818237,0.5308791399002075,-0.029948962852358818,0.6724910140037537,0.5200822949409485,-0.06770604848861694,0.6635419130325317,0.5596998333930969,-0.08053041249513626,0.6551511287689209,0.5747594237327576,-0.07883483916521072,0.6791638731956482,0.5486435890197754,-0.03262490779161453,0.6865496635437012,0.5470032095909119,-0.062485404312610626,0.6755303144454956,0.5810568332672119,-0.06748504936695099,0.6682270765304565,0.5888702273368835,-0.06280414760112762,0.6916399002075195,0.5727369785308838,-0.039282429963350296,0.6952544450759888,0.5701842904090881,-0.05704864487051964,0.68464195728302,0.5939000844955444,-0.06268582493066788,0.6775039434432983,0.5982239246368408,-0.06132249906659126
7,13,True,R,True,0.6579819321632385,0.6607649922370911,-1.9038236132473685e-05,0.6444835662841797,0.6357820630073547,-0.02816656418144703,0.6457924842834473,0.5923925042152405,-0.049836572259664536,0.6654379367828369,0.5643417239189148,-0.0667993575334549,0.6871441006660461,0.5464267730712891,-0.08137799054384232,0.6511987447738647,0.523473858833313,-0.03271671012043953,0.6583242416381836,0.4650527536869049,-0.05927808955311775,0.6672620177268982,0.4334467649459839,-0.07838897407054901,0.6779059171676636,0.40757715702056885,-0.08912534266710281,0.6696272492408752,0.5321885347366333,-0.03186340257525444,0.6828038096427917,0.5212001800537109,-0.07045619189739227,0.6723466515541077,0.5612436532974243,-0.08139293640851974,0.6625986695289612,0.5730640292167664,-0.07821744680404663,0.6853703856468201,0.5514166355133057,-0.03410205990076065,0.6967151761054993,0.5499475002288818,-0.06447360664606094,0.684011697769165,0.5839402079582214,-0.06733284145593643,0.6752821207046509,0.5883066654205322,-0.061267588287591934,0.6972202658653259,0.5759694576263428,-0.04058722406625748,0.7048612236976624,0.5750172138214111,-0.057961415499448776,0.69334477186203,0.5993054509162903,-0.06166329234838486,0.6850786209106445,0.6015121340751648,-0.058899540454149246
8,13,True,R,True,0.6648790836334229,0.6615837812423706,-2.5880082830553874e-05,0.6509149670600891,0.6338146924972534,-0.03129938617348671,0.6530911326408386,0.5917572975158691,-0.05408770963549614,0.6744722723960876,0.5650185942649841,-0.07126700133085251,0.6965131163597107,0.5463137626647949,-0.08509104698896408,0.6554961800575256,0.5235493183135986,-0.037612516433000565,0.6635454297065735,0.46662378311157227,-0.06765179336071014,0.6735815405845642,0.4345909357070923,-0.09049747884273529,0.6853983998298645,0.40785685181617737,-0.10409718006849289,0.6747511625289917,0.5330840349197388,-0.03546959161758423,0.6903803944587708,0.5219300985336304,-0.0754537433385849,0.6801954507827759,0.5624894499778748,-0.0848332941532135,0.6698890328407288,0.5739409327507019,-0.08106465637683868,0.6910500526428223,0.5530732274055481,-0.037342894822359085,0.7046828866004944,0.5509902834892273,-0.07137534767389297,0.6919400691986084,0.584774374961853,-0.07205785810947418,0.6826043725013733,0.5880603790283203,-0.06380493938922882,0.7029378414154053,0.5778418779373169,-0.043531954288482666,0.7129161357879639,0.5747541785240173,-0.06307575106620789,0.7014725804328918,0.5997813940048218,-0.06534576416015625,0.6928346753120422,0.6026039719581604,-0.06137103959918022
9,13,True,R,True,0.6699020862579346,0.6619790196418762,-2.852055331459269e-05,0.657336950302124,0.6334846019744873,-0.031428880989551544,0.6606290936470032,0.5906661748886108,-0.052171822637319565,0.6829795241355896,0.5629094839096069,-0.06686583906412125,0.7051780819892883,0.5449143052101135,-0.07765770703554153,0.6633595824241638,0.5249276757240295,-0.03434346243739128,0.6698346138000488,0.46748077869415283,-0.06285147368907928,0.6792737245559692,0.43541988730430603,-0.08398132771253586,0.6909063458442688,0.40910133719444275,-0.09599587321281433,0.6823933124542236,0.5349705219268799,-0.03089289553463459,0.6979268789291382,0.5207697749137878,-0.06962104886770248,0.6879661083221436,0.5612499117851257,-0.0787530317902565,0.6778175830841064,0.57359379529953,-0.0742039754986763,0.6980109810829163,0.5554215908050537,-0.03167039901018143,0.711507260799408,0.5493584275245667,-0.06556916236877441,0.6988676190376282,0.5827480554580688,-0.06733796000480652,0.6896547675132751,0.5863258242607117,-0.05899486318230629,0.7089511156082153,0.5809272527694702,-0.03643064200878143,0.7189221382141113,0.5747703313827515,-0.05678233504295349,0.707951009273529,0.5989135503768921,-0.06001473590731621,0.6995289921760559,0.6021836400032043,-0.056236349046230316
10,13,True,R,True,0.674562394618988,0.6581006646156311,-2.67755713139195e-05,0.662476658821106,0.6302277445793152,-0.030922865495085716,0.6666526198387146,0.589206337928772,-0.052058592438697815,0.6893566846847534,0.5629295706748962,-0.06825479865074158,0.7110725045204163,0.5477287173271179,-0.08169030398130417,0.6694993376731873,0.5195327997207642,-0.030336463823914528,0.6773699522018433,0.46075087785720825,-0.05473310500383377,0.6860215663909912,0.42966270446777344,-0.07222822308540344,0.6966026425361633,0.406450480222702,-0.0812431275844574,0.6880614757537842,0.5329179763793945,-0.027012024074792862,0.7051852345466614,0.5169348120689392,-0.06258084625005722,0.6943000555038452,0.5577744841575623,-0.07098421454429626,0.6830139756202698,0.5690262317657471,-0.06650339812040329,0.7032090425491333,0.5547887682914734,-0.027993667870759964,0.7179290652275085,0.547852098941803,-0.0602959580719471,0.7043377757072449,0.5801841616630554,-0.06344596296548843,0.6943248510360718,0.5819666385650635,-0.05608012527227402,0.7136958241462708,0.5807753205299377,-0.03287431597709656,0.7249098420143127,0.5733085870742798,-0.05304725468158722,0.7127736806869507,0.5959187746047974,-0.05736726522445679,0.7032747864723206,0.5978071093559265,-0.05483001098036766
