,gesture,real,LR,match,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
1,1,1,R,True,0.6389380097389221,0.5961359739303589,-1.5789899407536723e-05,0.6086951494216919,0.5635133981704712,-0.03462371602654457,0.5880367159843445,0.5150179266929626,-0.061445917934179306,0.590794563293457,0.46678847074508667,-0.08697591722011566,0.6200745105743408,0.45015838742256165,-0.10257601737976074,0.625663697719574,0.44715583324432373,-0.026135891675949097,0.6091134548187256,0.43586230278015137,-0.0713115707039833,0.6096945405006409,0.4790515601634979,-0.06748633831739426,0.6180140376091003,0.482747346162796,-0.048440638929605484,0.6501444578170776,0.45285147428512573,-0.025692103430628777,0.631048321723938,0.45100918412208557,-0.08358302712440491,0.6248034834861755,0.5054814219474792,-0.06996160000562668,0.6339237093925476,0.49526405334472656,-0.036686480045318604,0.6715188026428223,0.46906179189682007,-0.03495221585035324,0.6535598039627075,0.4731145203113556,-0.08595474064350128,0.6425359845161438,0.5224419832229614,-0.07180222123861313,0.6513575315475464,0.5143932700157166,-0.04741007462143898,0.6906964182853699,0.48836052417755127,-0.04930748790502548,0.6717758178710938,0.49249646067619324,-0.07243086397647858,0.6604688763618469,0.5280815362930298,-0.06879016011953354,0.6685108542442322,0.5262805223464966,-0.054112281650304794
2,2,2,R,True,0.63701993227005,0.6011305451393127,-5.491336196428165e-05,0.6009730100631714,0.5659270882606506,-0.03399135544896126,0.5770278573036194,0.5097275972366333,-0.0547301284968853,0.5605689883232117,0.46117502450942993,-0.0685281828045845,0.5406904816627502,0.42844444513320923,-0.07823986560106277,0.6161321997642517,0.44596606492996216,-0.06108422204852104,0.6072206497192383,0.4515019655227661,-0.09088435024023056,0.6057140231132507,0.4943777918815613,-0.07458384335041046,0.6093989610671997,0.49603912234306335,-0.05378042906522751,0.6460922360420227,0.45444390177726746,-0.05521268770098686,0.6327905654907227,0.46954044699668884,-0.09818438440561295,0.6246474981307983,0.5172904133796692,-0.0843125432729721,0.6286786198616028,0.5055182576179504,-0.06309844553470612,0.6702021360397339,0.4723378121852875,-0.05247978866100311,0.6597475409507751,0.4886351525783539,-0.09184945374727249,0.6451800465583801,0.5282697677612305,-0.0741584450006485,0.6470954418182373,0.516740083694458,-0.05483466386795044,0.6893450617790222,0.49388477206230164,-0.05526769533753395,0.6785607933998108,0.5074456334114075,-0.07864123582839966,0.6623806357383728,0.5354471802711487,-0.0767887681722641,0.6626022458076477,0.5294179916381836,-0.06725504249334335
3,3,3,R,True,0.6277368664741516,0.5924881100654602,-4.108801658730954e-05,0.5948275923728943,0.5639719367027283,-0.01828225888311863,0.5708746314048767,0.5037314891815186,-0.03084913082420826,0.5547643303871155,0.45512884855270386,-0.04388635233044624,0.5342395305633545,0.42482608556747437,-0.058171652257442474,0.6068150997161865,0.4541197419166565,-0.024845676496624947,0.6077893972396851,0.40886950492858887,-0.062231630086898804,0.6093468070030212,0.3750889003276825,-0.08145219832658768,0.6127069592475891,0.3360474109649658,-0.09164547920227051,0.6365382075309753,0.46075987815856934,-0.02977430447936058,0.6273404955863953,0.4586625099182129,-0.07995354384183884,0.6158487200737,0.5039263963699341,-0.07875310629606247,0.6191979646682739,0.49817144870758057,-0.06166429817676544,0.6618722677230835,0.47735974192619324,-0.04005930572748184,0.6534550786018372,0.4826653301715851,-0.08523010462522507,0.6376699209213257,0.5196361541748047,-0.08037550747394562,0.6411436796188354,0.5080355405807495,-0.06662534177303314,0.6836932897567749,0.49663206934928894,-0.05330410599708557,0.6741997599601746,0.5050557255744934,-0.08045852929353714,0.6570566892623901,0.5332538485527039,-0.08053523302078247,0.6590142250061035,0.5241400003433228,-0.07347569614648819
4,4,4,R,True,0.6252081990242004,0.599267840385437,-5.176336344447918e-05,0.5893312692642212,0.5699947476387024,-0.017078066244721413,0.5649968385696411,0.5089074373245239,-0.025131767615675926,0.549225389957428,0.4640105366706848,-0.037687309086322784,0.5299758315086365,0.4344141483306885,-0.04779483750462532,0.6027278900146484,0.4475139379501343,-0.0280161090195179,0.5988797545433044,0.3871482312679291,-0.05192222073674202,0.5984221696853638,0.35041236877441406,-0.06814877688884735,0.5995098352432251,0.31482696533203125,-0.07861241698265076,0.6308349370956421,0.45750516653060913,-0.03428551182150841,0.6436750888824463,0.40103214979171753,-0.06423544883728027,0.654142439365387,0.36137887835502625,-0.08585305511951447,0.6654601097106934,0.3264351487159729,-0.09970848262310028,0.6531978249549866,0.4812090992927551,-0.04207534343004227,0.6585851311683655,0.4670541286468506,-0.07911143451929092,0.6392161250114441,0.5032542943954468,-0.08374059945344925,0.6262429356575012,0.5263575911521912,-0.07880708575248718,0.6732059717178345,0.5099254250526428,-0.050966884940862656,0.6735215783119202,0.5004622340202332,-0.08029075711965561,0.6566779613494873,0.527797520160675,-0.08612428605556488,0.6446735858917236,0.5462658405303955,-0.08315125852823257
5,5,5,R,True,0.6278038024902344,0.599530816078186,-4.920486026094295e-05,0.5895538926124573,0.5692052841186523,-0.018672628328204155,0.5660206079483032,0.5105533003807068,-0.027166707441210747,0.5502152442932129,0.46603554487228394,-0.03502154350280762,0.5359881520271301,0.4290162920951843,-0.041783612221479416,0.6046985983848572,0.45058393478393555,-0.02960771508514881,0.6014096140861511,0.3928329348564148,-0.05060786381363869,0.6018660068511963,0.3549487590789795,-0.06619249284267426,0.6045627593994141,0.32072970271110535,-0.07122578471899033,0.633289635181427,0.4540729522705078,-0.03606196865439415,0.6399878263473511,0.3881937265396118,-0.059242505580186844,0.6464115381240845,0.34438443183898926,-0.07695997506380081,0.6557922959327698,0.3068920373916626,-0.08463171869516373,0.6538239121437073,0.4740044176578522,-0.04344886541366577,0.6732336282730103,0.424408882856369,-0.06628590822219849,0.6853771805763245,0.3892252743244171,-0.0776112824678421,0.6964224576950073,0.35574281215667725,-0.08341140300035477,0.6690341234207153,0.5028776526451111,-0.051290690898895264,0.66531902551651,0.49876952171325684,-0.08121460676193237,0.6521811485290527,0.5285974740982056,-0.08865931630134583,0.6447729468345642,0.5525426864624023,-0.08532077819108963
6,7,6,R,False,0.6219719052314758,0.605768084526062,-6.665239197900519e-05,0.5931162238121033,0.5775219202041626,-0.03464360162615776,0.5777681469917297,0.5192582607269287,-0.061229731887578964,0.6069046854972839,0.48817887902259827,-0.08594943583011627,0.6391125321388245,0.4947245717048645,-0.10545285046100616,0.5991045832633972,0.4537777006626129,-0.03378737345337868,0.5925629734992981,0.3992539644241333,-0.05960709601640701,0.5909515619277954,0.3594931662082672,-0.076419398188591,0.591621458530426,0.3242119550704956,-0.08847901225090027,0.6266498565673828,0.452096164226532,-0.03761187195777893,0.6336640119552612,0.3886204659938812,-0.05749199911952019,0.6368632316589355,0.34162163734436035,-0.07558335363864899,0.6412689089775085,0.3044402003288269,-0.08669525384902954,0.6499131917953491,0.4663274586200714,-0.04373832046985626,0.665747880935669,0.4123978912830353,-0.06467754393815994,0.6725508570671082,0.3708820044994354,-0.08496315777301788,0.6797347664833069,0.3353288769721985,-0.09546242654323578,0.6696069836616516,0.49309825897216797,-0.055634599179029465,0.6923096776008606,0.4527522027492523,-0.07541549205780029,0.7055456638336182,0.4239819645881653,-0.08803099393844604,0.7185859680175781,0.3950578272342682,-0.0925898626446724
